8688,MUSC 138,2,Elmntry Keybrd Skills: Musc Th,1,NULL,Lab,MWF,0900-0950,FERG 213,"McNeill, Michael",12,Open,2022,Spring
8689,MUSC 143,1,Aural Skills I: Music Theatre,1,NULL,Lab,TR,1100-1215,FERG 210,"Tews, Jacob",11,Open,2022,Spring
8690,MUSC 200,1,Music Technology,1,NULL,Lec,MWF,1000-1050,FERG 213,"Tfirn, Maxwell",1,Open,2022,Spring
8691,MUSC 209,1C,Aural Skills I,1,NULL,Lab,TR,0930-1045,FERG 210,"Hamm, Chelsey",0,Closed,2022,Spring
8692,MUSC 211,1C,Elements of Music,3,NULL,Lec,MWF,1000-1050,FERG 210,"Hamm, Chelsey",0,Closed,2022,Spring
8694,MUSC 215,1,Advanced Keyboard Skills,1,NULL,Lab,TR,0930-1045,FERG 213,"Kim, Seung-Hye",5,Open,2022,Spring
8695,MUSC 220,1,Brass Instrument Techniques,1,NULL,Lab,TR,1330-1445,FERG A183,"Lopez, John",16,Open,2022,Spring
8696,MUSC 240,1,Percussion Techniques,1,NULL,Lab,MWF,0900-0950,FERG R106,"Amman, Scott",16,Open,2022,Spring
8697,MUSC 260,1,Voice Techniques,1,NULL,Lab,MWF,1100-1150,FERG R118,"Irving, John",9,Open,2022,Spring
8698,MUSC 265,1,Foreign Language Diction I,1,NULL,Lec,MWF,1100-1150,FERG A183,"Holland, Rachel",19,Open,2022,Spring
8699,MUSC 303,1,History of Western Music I,3,NULL,Lec,TR,1100-1215,FERG 207,"Doleac, Benjamin",0,Closed,2022,Spring
8700,MUSC 305,1,History of Western Music III,3,NULL,Lec,TR,1500-1615,FERG 207,"Doleac, Benjamin",6,Open,2022,Spring
8701,MUSC 309,1,Advanced Aural Skills I,1,NULL,Lab,TR,1330-1445,FERG 210,"Tews, Jacob",5,Open,2022,Spring
8702,MUSC 311,1,Chromatic Harmony and Form,3,NULL,Lec,MWF,0900-0950,FERG 210,"Hamm, Chelsey",4,Open,2022,Spring
8649,HIST 407,1,American Energy &amp; Power,3,NULL,Lec,TR,1500-1615,MCM 262,"Allison, James",7,Open,2022,Spring
8597,FNAR 388,1,Artist&#39;s Portfolio,3,NULL,Stu,MW,1030-1250,TFAC 325,"Skees, Kristin",0,Closed,2022,Spring
8599,IDST 277,1,Intro to Museum Studies,3,NULL,Lec,TR,0930-1045,TFAC 205,"Erhardt, Michelle",0,Closed,2022,Spring
8600,FNAR 534,1,Theory &amp; Practice of Art Educ,3,NULL,Lec,W,1630-1915,TFAC 325,"Staff, CNU",11,Open,2022,Spring
8637,HIST 301,1,The Ancient Greeks,3,NULL,Lec,TR,1330-1445,MCM 162,"Hyland, John",0,Closed,2022,Spring
8638,HIST 305,1,Hist Gender &amp; Sexuality in US,3,NULL,Lec,TR,1330-1445,MCM 260,"Puaca, Laura",0,Closed,2022,Spring
8639,HIST 306,1,Revoltns in France 1750-1918,3,NULL,Lec,TR,1330-1445,MCM 216,"Black, Sara",0,Closed,2022,Spring
8640,HIST 320,1,Imperial Russian History,3,NULL,Lec,MWF,1400-1450,MCM 114,"Harshman, Deirdre",0,Closed,2022,Spring
8641,HIST 336,1,American Foreign Relations,3,NULL,Lec,MWF,1000-1050,MCM 260,"Falk, Andrew",0,Closed,2022,Spring
8642,HIST 339,1,Hist of Propaganda: Film Study,3,NULL,Lec,W,1800-2100,MCM 101,"Santoro, Anthony",2,Open,2022,Spring
8643,HIST 350,1,American Indians,3,NULL,Lec,MWF,1100-1150,MCM 212,"Shuck-Hall, Sheri",0,Closed,2022,Spring
8644,HIST 354,1,Amer. Revol &amp; Early Republic,3,NULL,Lec,MWF,1200-1250,MCM 162,"Hamilton, Phillip",0,Closed,2022,Spring
8645,HIST 367,1,Modern Chinese History,3,NULL,Lec,TR,1630-1745,MCM 160,"Xu, Xiaoqun",0,Closed,2022,Spring
8646,HIST 375,1,History of  Modern Middle East,3,NULL,Lec,TR,1500-1615,MCM 362,"Stenner, David",0,Closed,2022,Spring
8648,HIST 389,1,Comparative Slavery,3,NULL,Lec,MWF,1300-1350,MCM 164,"Wood, Elizabeth",0,Closed,2022,Spring
8954,ACCT 200,1,Accounting Concepts,3,NULL,Lec,MWF,0800-0850,LUTR 264,"Staff, CNU",5,Open,2022,Spring
8650,HIST 432,1,WWII in European Memory,3,NULL,Lec,W,1800-2100,MCM 164,"Puaca, Brian",0,Closed,2022,Spring
8651,HIST 462,1,The Mexican Revolution,3,NULL,Lec,MWF,1300-1350,MCM 366,"Connell, William",0,Closed,2022,Spring
8654,HIST 510,1,The Amer Historian as Teacher,3,NULL,Lec,M,1600-1845,MCM 366,"Wood, Elizabeth",8,Open,2022,Spring
8655,HIST 570,1,Mthds-Teach/Assess Soc Studies,3,NULL,Lec,W,1600-1845,MCM 366,"Wood, Elizabeth",7,Open,2022,Spring
8656,MUSC 012,1M,Performance Attendance,0,NULL,Fie,NULL,NULL,ARR ,"Reimer, Mark",41,Open,2022,Spring
8657,MUSC 014,1,Clarinet Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Byerly, Michael",0,Closed,2022,Spring
8658,MUSC 014,2,Composition Masterclass,0,NULL,Lab,W,1200-1250,FERG 213,"Tfirn, Maxwell",0,Closed,2022,Spring
8659,MUSC 014,3,Horn Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Slater, Stephen",0,Closed,2022,Spring
8660,MUSC 014,4,Trombone Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Espy, Christopher",0,Closed,2022,Spring
8661,MUSC 014,5,Percussion Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Jacobson, James",0,Closed,2022,Spring
8662,MUSC 014,6,Piano Masterclass,0,NULL,Lab,M,1200-1250,FERG R118,"Corbin, Benjamin",0,Closed,2022,Spring
8663,MUSC 014,7,Strings Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Tews, Jacob",0,Closed,2022,Spring
8664,MUSC 014,8,Trumpet Masterclass,0,NULL,Lab,W,1200-1250,FERG R106,"Rossum, Kelly",0,Closed,2022,Spring
9231,COMM 201,8,Public Speaking,3,NULL,Lec,M,1930-2215,LUTR 170,"Wroten, Amanda",0,Closed,2022,Spring
9212,AMST 395,1,SPC TP: Music &amp; American Cultr,3,NULL,Lec,MW,1600-1715,MCM 260,"Morrison, Jeffry",0,Closed,2022,Spring
9213,COMM 302,1,Critical Media Theory,3,NULL,Lec,TR,1330-1445,LUTR 139,"Sarkissian, Raffi",0,Closed,2022,Spring
9214,COMM 302,2,Critical Media Theory,3,NULL,Lec,TR,1630-1745,LUTR 139,"Sarkissian, Raffi",0,Closed,2022,Spring
9215,COMM 303,1,Rhetorical Theory,3,NULL,Lec,MWF,1100-1150,LUTR 139,"Connable, Sean",0,Closed,2022,Spring
9216,COMM 304,1,Interpersonal Theory,3,NULL,Lec,TR,1330-1445,LUTR 131,"Roach&#233;, David",1,Open,2022,Spring
9217,COMM 304,2,Interpersonal Theory,3,NULL,Lec,TR,1500-1615,LUTR 131,"Roach&#233;, David",4,Open,2022,Spring
9221,POLS 307,1,Civil Liberties,3,NULL,Lec,TR,1800-1915,MCM 314,"Campolongo, John",1,Open,2022,Spring
9222,POLS 307,2,Civil Liberties,3,NULL,Lec,TR,1930-2045,MCM 314,"Campolongo, John",17,Open,2022,Spring
9223,PCSE 503,1,Data Acquisition,3,NULL,Lec,MWF,0900-0950,LUTR 258,"Brash, Edward",3,Open,2022,Spring
9224,BUSN 231,8,Applied Business Statistics,3,NULL,Lec,MWF,0800-0850,LUTR 105,"Bazzani, Phillip",0,Closed,2022,Spring
9225,COMM 330,1,"Commnctng Gender, Race &amp; Class",3,NULL,Lec,TR,0930-1045,TFAC 204,"Stern, Danielle",1,Open,2022,Spring
9226,COMM 330,2,"Commnctng Gender, Race &amp; Class",3,NULL,Lec,TR,1100-1215,TFAC 204,"Stern, Danielle",1,Open,2022,Spring
9229,POLS 359,1,American Political Thought,3,NULL,Lec,TR,1500-1615,MCM 310,"Staff, CNU",4,Open,2022,Spring
9230,COMM 402,1,Media Research Methods,3,NULL,Lec,MWF,1400-1450,FORBES 2014,"Tabbanor, Michelle",7,Open,2022,Spring
9211,MLSC 295,1,SPC TP: Art &amp; Science Mil Logi,3,NULL,Lec,TR,1500-1615,MCM 112,"Killblane, Richard",29,Open,2022,Spring
9232,COMM 201,9,Public Speaking,3,NULL,Lec,T,1930-2215,LUTR 142,"Wroten, Amanda",0,Closed,2022,Spring
9233,AMST 335,1,Moot Court,3,NULL,Lec,TR,1630-1745,MCM 216,"Staff, CNU",1,Open,2022,Spring
9234,COMM 326,3,Media Audiences,3,NULL,Lec,MWF,1400-1450,FORBES 2070E,"Staff, CNU",0,Closed,2022,Spring
9237,COMM 326,4,Media Audiences,3,NULL,Lec,MWF,1500-1550,FORBES 2070E,"Staff, CNU",0,Closed,2022,Spring
9240,HIST 295,1M,SPC TP: Soc Hist American Law,3,NULL,Lec,MW,1600-1715,MCM 162,"Allegro, James",4,Open,2022,Spring
9241,LDSP 442,9,Values &amp; Ethics in Leadership,3,NULL,Lec,TR,1100-1215,FERG 201,"Lapke, Shalyn",0,Closed,2022,Spring
9242,FNAR 395,1,SPC TP: Ancient Art,3,NULL,Lec,MW,1600-1715,TFAC 205,"Stone, Ryan",7,Open,2022,Spring
9243,CRIM 395,1,SPC TP: Women &amp; Crime,3,NULL,Lec,T,1800-2045,FORBES 2070D,"Snell, Julie",0,Closed,2022,Spring
9244,SOCL 395,1,SPC TP: Women &amp; Crime,3,NULL,Lec,T,1800-2045,FORBES 2070D,"Snell, Julie",1,Open,2022,Spring
9245,CRIM 395,2,SPC TP: Forensic Anthropology,3,NULL,Lec,M,1800-2045,LUTR 376,"Staff, CNU",0,Closed,2022,Spring
9246,ANTH 395,1,SPC TP: Forensic Anthropology,3,NULL,Lec,M,1800-2045,LUTR 376,"Staff, CNU",0,Closed,2022,Spring
9247,LDSP 210,20,"Self, Group, and Leadership",3,NULL,Lec,MW,1930-2045,TRIB 1210,"Hunter, Lacey Grey",14,Open,2022,Spring
9248,MUSC 127,1,Ensemble Accompanying,1,NULL,Lab,NULL,NULL,ARR ,"Corbin, Benjamin",18,Open,2022,Spring
9249,PSYC 313,1,Human Relations-Organizations,3,NULL,Lec,MWF,1200-1250,FORBES 2070D,"Leon, Heather",25,Open,2022,Spring
9195,LDSP 442,2,Values &amp; Ethics in Leadership,3,NULL,Lec,W,1800-2100,LUTR 137,"Waters, Molly",1,Open,2022,Spring
9174,ENGL 491,1,Internship in Writing,1 - 3,NULL,Int,NULL,NULL,ARR ,"Wright, Mary",0,Closed,2022,Spring
9175,ENGL 521,1,Developing Elem Writers/Reader,3,NULL,Lec,W,1600-1845,MCM 257,"Connell, Cynthia",0,Closed,2022,Spring
9176,ENGL 521,2,Developing Elem Writers/Reader,3,NULL,Lec,R,1630-1915,MCM 210,"Connell, Cynthia",12,Open,2022,Spring
9177,ENGL 522,1,Content Area Literacy,3,NULL,Lec,W,1600-1845,MCM 210,"Cooke, Nicole",13,Open,2022,Spring
9178,ENGL 522,2,Content Area Literacy,3,NULL,Lec,T,1630-1915,MCM 162,"Smith, Danielle",8,Open,2022,Spring
9179,ENGL 526,1,Teaching Writing in Secondary,3,NULL,Lec,W,1600-1845,MCM 357,"Palencia, Virginia",16,Open,2022,Spring
9180,NEUR 300,1,Biostats-Statstcl App Life Sci,3,NULL,Lec,TR,0800-0915,FORBES 2090,"Velkey, Andrew",6,Open,2022,Spring
9182,NEUR 301L,1,Research Mthds in Neur Lab,0,NULL,Lab,TR,1330-1615,FORBES 2002,"Lipatova, Olga",14,Open,2022,Spring
9183,NEUR 316,1,Brain and Cognition,3,NULL,Lec,TR,0930-1045,FORBES 2070C,"Lipatova, Olga",11,Open,2022,Spring
9184,NEUR 316,2,Brain and Cognition,3,NULL,Lec,MWF,1000-1050,FORBES 2070D,"Rollins, Leslie",10,Open,2022,Spring
9185,NEUR 410,1,Neurobiology of Memory,3,NULL,Lec,MWF,0900-0950,FORBES 2070C,"Campolattaro, Matthew",17,Open,2022,Spring
9189,DANC 207,1,Beginning Tap,3,NULL,Lec,TR,1500-1615,FERG T177,"Lloyd, Laura",0,Closed,2022,Spring
9191,GEOG 349,1,Mapping &amp; Geovisualization,3,NULL,Lec,MW,1600-1715,LUTR 157,"Bono, Federica",6,Open,2022,Spring
9194,LDSP 442,1,Values &amp; Ethics in Leadership,3,NULL,Lec,TR,1100-1215,TRIB 1210,"Waters, Molly",0,Closed,2022,Spring
9250,PCSE 579,1,Problem Solving &amp; Presentation,1,NULL,Lec,T,1500-1550,LUTR 301,"Heddle, David",34,Open,2022,Spring
9196,LDSP 442,3,Values &amp; Ethics in Leadership,3,NULL,Lec,TR,0930-1045,FERG 207,"Lapke, Shalyn",0,Closed,2022,Spring
9197,LDSP 442,4,Values &amp; Ethics in Leadership,3,NULL,Lec,TR,1330-1445,LUTR 142,"Waters, Molly",0,Closed,2022,Spring
9198,LDSP 442,5,Values &amp; Ethics in Leadership,3,NULL,Lec,MWF,1300-1350,FORBES 2012,"Staff, CNU",3,Open,2022,Spring
9199,LDSP 442,6,Values &amp; Ethics in Leadership,3,NULL,Lec,MWF,1200-1250,TRIB 1210,"Staff, CNU",2,Open,2022,Spring
9200,LDSP 442,7,Values &amp; Ethics in Leadership,3,NULL,Lec,MWF,1100-1150,LUTR 264,"Redekop, Benjamin",9,Open,2022,Spring
9201,LDSP 442,8,Values &amp; Ethics in Leadership,3,NULL,Lec,MWF,1400-1450,FORBES 2012,"Redekop, Benjamin",5,Open,2022,Spring
9202,LDSP 338,1,Leading Adaptive Change,3,NULL,Lec,TR,0930-1045,LUTR 264,"Chace, Sarah",0,Closed,2022,Spring
9203,LDSP 338,2,Leading Adaptive Change,3,NULL,Lec,MW,1600-1715,LUTR 347,"Hench, Jessica",0,Closed,2022,Spring
9204,CLST 395,1,SPC TP: Leaders of Rome,3,NULL,Lec,MWF,1300-1350,MCM 207,"Buszard, Bradley",9,Open,2022,Spring
9205,CLST 495,1,SPC TP: Leaders of Rome,3,NULL,Lec,MWF,1300-1350,MCM 207,"Buszard, Bradley",3,Open,2022,Spring
9206,COMM 395,1,SPC TP:Comics as Social Critsm,3,NULL,Lec,MWF,1200-1250,LUTR 139,"Connable, Sean",0,Closed,2022,Spring
9207,ECON 495,1,SPC TP: Tpcs in Financial Econ,3,NULL,Lec,MW,1930-2045,LUTR 142,"Jiang, Yixiao",1,Open,2022,Spring
9208,LDSP 395,1,SPC TP: Globalization &amp; Ldrshp,3,NULL,Lec,MWF,1100-1150,TRIB 208,"Tian, Qingyan",1,Open,2022,Spring
9210,LDSP 395,2,SPC TP:Storytelling &amp; Pers Nar,3,NULL,Lec,T,1800-2100,LUTR 376,"Throupe, Lori",0,Closed,2022,Spring
9307,FNAR 401,2,IND ST: Soft Sculpture,3,NULL,Ind,NULL,NULL,ARR ,"Skees, Kristin",0,Closed,2022,Spring
9287,TRPT 130,1,Applied Music: Trumpet,1,NULL,Lab,NULL,NULL,ARR ,"Rossum, Kelly",0,Closed,2022,Spring
9288,TRPT 231,1,Applied Music: Trumpet,1,NULL,Lab,NULL,NULL,ARR ,"Rossum, Kelly",0,Closed,2022,Spring
9289,TRPT 433,1,Applied Music:  Trumpet,2,NULL,Lab,NULL,NULL,ARR ,"Rossum, Kelly",0,Closed,2022,Spring
9290,VIOL 233,1,Applied Music: Violin,2,NULL,Lab,NULL,NULL,ARR ,"Tews, Jacob",0,Closed,2022,Spring
9291,VOIC 231,1,Applied Music: Voice,1,NULL,Lab,NULL,NULL,ARR ,"Holland, Rachel",0,Closed,2022,Spring
9292,VOIC 231,2,Applied Music: Voice,1,NULL,Lab,NULL,NULL,ARR ,"McGuire, John",0,Closed,2022,Spring
9293,VOIC 232,1,Applied Music: Voice,1,NULL,Lab,NULL,NULL,ARR ,"McGuire, John",0,Closed,2022,Spring
9294,VOIC 233,1,Applied Music:  Voice,2,NULL,Lab,NULL,NULL,ARR ,"McGuire, John",0,Closed,2022,Spring
9295,VOIC 431,1,Applied Music: Voice,1,NULL,Lab,NULL,NULL,ARR ,"McGuire, John",0,Closed,2022,Spring
9296,VOIC 433,1,Applied Music: Voice,2,NULL,Lab,NULL,NULL,ARR ,"Holland, Rachel",0,Closed,2022,Spring
9297,VOIC 433,2,Applied Music: Voice,2,NULL,Lab,NULL,NULL,ARR ,"McGuire, John",0,Closed,2022,Spring
9298,VOLA 231,1,Applied Music: Viola,1,NULL,Lab,NULL,NULL,ARR ,"Tews, Jacob",0,Closed,2022,Spring
9299,MKTG 499,1,IND ST: Interactive Marketing,3,NULL,Ind,NULL,NULL,ARR ,"Kim, Dae-Hee",0,Closed,2022,Spring
9306,FNAR 401,1,IND ST: Photo Portolfio,3,NULL,Ind,NULL,NULL,ARR ,"Skees, Kristin",0,Closed,2022,Spring
9286,TRMB 431,1,Applied Music: Trombone,1,NULL,Lab,NULL,NULL,ARR ,"Espy, Christopher",0,Closed,2022,Spring
9308,PSYC 499,1,IND ST:Multivariate Statistics,3,NULL,Ind,NULL,NULL,ARR ,"Marshall, Timothy",0,Closed,2022,Spring
9309,HIST 499,1,IND ST: Museum Collections Mgt,3,NULL,Ind,NULL,NULL,ARR ,"Shuck-Hall, Sheri",0,Closed,2022,Spring
9311,FNAR 499,1,IND ST: Adv Renaissance Art Hs,3,NULL,Ind,NULL,NULL,ARR ,"Erhardt, Michelle",0,Closed,2022,Spring
9312,FNAR 491,1,PRT: Torggler Internship,3,NULL,Pra,NULL,NULL,ARR ,"Erhardt, Michelle",0,Closed,2022,Spring
9313,VOLA 130,1,Applied Music: Viola,2,NULL,Lab,NULL,NULL,ARR ,"Tews, Jacob",0,Closed,2022,Spring
9314,CELL 233,1,Applied Music: Cello,2,NULL,Lab,NULL,NULL,ARR ,"Phillips, Rebecca",0,Closed,2022,Spring
9315,HIST 499,2,"IND ST: Women, Work and WWII",3,NULL,Ind,NULL,NULL,ARR ,"Puaca, Laura",0,Closed,2022,Spring
9316,ENGL 210,1,Introduction to Journalism,3,NULL,Lec,MWF,1300-1350,FERG 207,"Staff, CNU",17,Open,2022,Spring
9317,IDST 490,1,IDST Capstone Project,3,NULL,Ind,NULL,NULL,ARR ,"Kirkpatrick, Andrew",0,Closed,2022,Spring
9318,ENGL 211,1,"Ethics, Law, and Journalism",3,NULL,Lec,MWF,1300-1350,MCM 257,"Davis, Cynthia",19,Open,2022,Spring
9319,FNAR 499,2,IND ST: Ren-Impressionist Art,3,NULL,Ind,NULL,NULL,ARR ,"Erhardt, Michelle",0,Closed,2022,Spring
9321,BIOL 496,1,PRT: Pivot Physical Therapy,1,NULL,Pra,NULL,NULL,ARR ,"Carney, Tiffany",0,Closed,2022,Spring
9322,CHEM 499,1,IND ST: Intumescent Films,1,NULL,Ind,NULL,NULL,ARR ,"Quinlan, Ronald",0,Closed,2022,Spring
9324,ENVS 599,1,IND ST: Entomology Lab Directr,2,NULL,Ind,NULL,NULL,ARR ,"Meyer, Michael",0,Closed,2022,Spring
9272,HORN 331,1,Applied Music: Horn,1,NULL,Lab,NULL,NULL,ARR ,"Slater, Stephen",0,Closed,2022,Spring
9258,SOCL 303,2,Reimagining the Family,3,NULL,Lec,TR,1500-1615,LUTR 167,"Docka-Filipek, Danielle",0,Closed,2022,Spring
9259,SOCL 316,1,"Race, Ethnicity &amp; Racism",3,NULL,Lec,MW,1600-1715,FORBES 2014,"Docka-Filipek, Danielle",9,Open,2022,Spring
9260,BASN 130,1,Applied Music: Bassoon,1,NULL,Lab,NULL,NULL,ARR ,"Savige, David",0,Closed,2022,Spring
9261,BASS 233,1,Applied Music:  Bass,2,NULL,Lab,NULL,NULL,ARR ,"McPeters, William",0,Closed,2022,Spring
9262,CELL 231,1,Applied Music: Cello,1,NULL,Lab,NULL,NULL,ARR ,"Phillips, Rebecca",0,Closed,2022,Spring
9263,CLAR 331,1,Applied Music: Clarinet,1,NULL,Lab,NULL,NULL,ARR ,"Byerly, Michael",0,Closed,2022,Spring
9264,COMP 231,1,Applied Music: Composition,1,NULL,Lab,NULL,NULL,ARR ,"Kim, Seung-Hye",0,Closed,2022,Spring
9265,COMP 231,2,Applied Music: Composition,1,NULL,Lab,NULL,NULL,ARR ,"Tfirn, Maxwell",0,Closed,2022,Spring
9266,COMP 331,1,Applied Music: Composition,1,NULL,Lab,NULL,NULL,ARR ,"Tfirn, Maxwell",0,Closed,2022,Spring
9267,COMP 431,1,Applied Music: Composition,1,NULL,Lab,NULL,NULL,ARR ,"Kim, Seung-Hye",0,Closed,2022,Spring
9268,COMP 431,2,Applied Music: Composition,1,NULL,Lab,NULL,NULL,ARR ,"Tfirn, Maxwell",0,Closed,2022,Spring
9269,COND 533,2,Applied Music: Conducting,2,NULL,Lab,NULL,NULL,ARR ,"Irving, John",0,Closed,2022,Spring
9270,COND 533,3,Applied Music: Conducting,2,NULL,Lab,NULL,NULL,ARR ,"Rossum, Kelly",0,Closed,2022,Spring
9271,FLUT 231,1,Applied Music: Flute,1,NULL,Lab,NULL,NULL,ARR ,"Kim, Bokyung",0,Closed,2022,Spring
9170,ENGL 428,1,Great Moments in Literature,3,NULL,Lec,TR,1500-1615,MCM 210,"Teekell, Anna",13,Open,2022,Spring
9273,OBOE 233,1,Applied Music: Oboe,2,NULL,Lab,NULL,NULL,ARR ,"Longmire, Kelly",0,Closed,2022,Spring
9274,OBOE 331,1,Applied Music: Oboe,1,NULL,Lab,NULL,NULL,ARR ,"Longmire, Kelly",0,Closed,2022,Spring
9275,ORGN 433,1,Applied Music: Organ,2,NULL,Lab,NULL,NULL,ARR ,"Kwan, Kevin",0,Closed,2022,Spring
9276,PERC 231,1,Applied Music: Percussion,1,NULL,Lab,NULL,NULL,ARR ,"Jacobson, James",0,Closed,2022,Spring
9277,PERC 233,1,Applied Music: Percussion,2,NULL,Lab,NULL,NULL,ARR ,"Jacobson, James",0,Closed,2022,Spring
9278,PIAN 130,1,Applied Music: Piano,1,NULL,Lab,NULL,NULL,ARR ,"Corbin, Benjamin",0,Closed,2022,Spring
9279,PIAN 134,1,Applied Music: Piano,2,NULL,Lab,NULL,NULL,ARR ,"Corbin, Benjamin",0,Closed,2022,Spring
9280,PIAN 232,1,Applied Music: Piano,1,NULL,Lab,NULL,NULL,ARR ,"Corbin, Benjamin",0,Closed,2022,Spring
9281,PIAN 333,1,Applied Music: Piano,2,NULL,Lab,NULL,NULL,ARR ,"Corbin, Benjamin",0,Closed,2022,Spring
9282,SAXO 231,1,Applied Music: Saxophone,1,NULL,Lab,NULL,NULL,ARR ,"Hammers, Jason",0,Closed,2022,Spring
9283,SAXO 431,1,Applied Music: Saxophone,1,NULL,Lab,NULL,NULL,ARR ,"Hammers, Jason",0,Closed,2022,Spring
9284,SAXO 433,1,Applied Music: Saxophone,2,NULL,Lab,NULL,NULL,ARR ,"Hammers, Jason",0,Closed,2022,Spring
9285,TRMB 134,1,Applied Music: Trombone,2 - 3,NULL,Lab,NULL,NULL,ARR ,"Espy, Christopher",0,Closed,2022,Spring
9004,BUSN 304,2,Operations Management,3,NULL,Lec,TR,0930-1045,LUTR 105,"Wilson, Robert",0,Closed,2022,Spring
8989,BUSN 251,2,Business Law I,3,NULL,Lec,TR,1100-1215,FORBES 2070C,"Bogenschneider, Bret",0,Closed,2022,Spring
8990,BUSN 251,3,Business Law I,3,NULL,Lec,TR,1100-1215,LUTR 137,"Ficht, Linda",2,Open,2022,Spring
8991,BUSN 251,4,Business Law I,3,NULL,Lec,TR,1330-1445,LUTR 242,"Bogenschneider, Bret",0,Closed,2022,Spring
8992,BUSN 251,5,Business Law I,3,NULL,Lec,TR,1500-1615,LUTR 137,"Ficht, Linda",14,Open,2022,Spring
8993,BUSN 251,6,Business Law I,3,NULL,Lec,MW,1800-1915,LUTR 264,"Staff, CNU",4,Open,2022,Spring
8995,BUSN 300,1,Organizational Behavior,3,NULL,Lec,TR,0800-0915,FERG 220,"Staff, CNU",15,Open,2022,Spring
8996,BUSN 300,2,Organizational Behavior,3,NULL,Lec,TR,0930-1045,FERG 220,"Staff, CNU",1,Open,2022,Spring
8997,BUSN 300,3,Organizational Behavior,3,NULL,Lec,MWF,1100-1150,LUTR 242,"Schwartz, Shoshana",0,Closed,2022,Spring
8998,BUSN 300,4,Organizational Behavior,3,NULL,Lec,MWF,1200-1250,LUTR 242,"Schwartz, Shoshana",0,Closed,2022,Spring
8999,BUSN 300,5,Organizational Behavior,3,NULL,Lec,MWF,1400-1450,FORBES 3012,"Schwartz, Shoshana",0,Closed,2022,Spring
9000,BUSN 303,1,Fundamentals of Business,3,NULL,Lec,MWF,1000-1050,LUTR 242,"McGreevy, Priscilla",0,Closed,2022,Spring
9001,BUSN 303,2,Fundamentals of Business,3,NULL,Lec,MWF,1300-1350,LUTR 137,"McGreevy, Priscilla",0,Closed,2022,Spring
9002,BUSN 303,3,Fundamentals of Business,3,NULL,Lec,MWF,1400-1450,LUTR 137,"McGreevy, Priscilla",2,Open,2022,Spring
9003,BUSN 304,1,Operations Management,3,NULL,Lec,TR,0800-0915,LUTR 105,"Wilson, Robert",4,Open,2022,Spring
8988,BUSN 251,1,Business Law I,3,NULL,Lec,TR,0930-1045,LUTR 137,"Ficht, Linda",11,Open,2022,Spring
9005,BUSN 304,3,Operations Management,3,NULL,Lec,TR,1100-1215,LUTR 105,"Hasbrouck, Robert",0,Closed,2022,Spring
9006,BUSN 304,4,Operations Management,3,NULL,Lec,TR,1800-1915,FORBES 3012,"Staff, CNU",10,Open,2022,Spring
9008,BUSN 305,1,Introduction to Data Analytics,3,NULL,Lec,MW,1600-1715,LUTR 105,"Staff, CNU",2,Open,2022,Spring
9009,BUSN 305,2,Introduction to Data Analytics,3,NULL,Lec,MW,1800-1915,LUTR 157,"Staff, CNU",11,Open,2022,Spring
9010,BUSN 305,3,Introduction to Data Analytics,3,NULL,Lec,TR,1800-1915,LUTR 105,"Lamprecht, Donna",0,Closed,2022,Spring
9011,BUSN 305,4,Introduction to Data Analytics,3,NULL,Lec,TR,1930-2045,LUTR 105,"Lamprecht, Donna",10,Open,2022,Spring
9012,BUSN 311,1,Marketing Management,3,NULL,Lec,MWF,0900-0950,FORBES 3014,"Staff, CNU",20,Open,2022,Spring
9013,BUSN 311,2,Marketing Management,3,NULL,Lec,MWF,1000-1050,FORBES 2014,"Staff, CNU",11,Open,2022,Spring
9014,BUSN 311,3,Marketing Management,3,NULL,Lec,MWF,1100-1150,MCM 110,"Hettche, Matthew",1,Open,2022,Spring
9015,BUSN 311,4,Marketing Management,3,NULL,Lec,MWF,1200-1250,MCM 110,"Hettche, Matthew",11,Open,2022,Spring
9016,BUSN 311,5,Marketing Management,3,NULL,Lec,TR,1330-1445,LUTR 137,"Kim, Dae-Hee",0,Closed,2022,Spring
9017,BUSN 317,1,Sales Skills,3,NULL,Lec,MWF,1300-1350,FERG 210,"Staff, CNU",4,Open,2022,Spring
9018,BUSN 323,1,Corporate Finance,3,NULL,Lec,MWF,1000-1050,LUTR 123,"Chen, Xian",0,Closed,2022,Spring
9019,BUSN 323,2,Corporate Finance,3,NULL,Lec,MWF,1200-1250,LUTR 123,"Chen, Xian",0,Closed,2022,Spring
8973,ACCT 500,1,Adv Finc Statement Analysis,3,NULL,Lec,MW,1800-1915,LUTR 242,"Espahbodi, Reza",8,Open,2022,Spring
8957,ACCT 201,1,Prin of Account I: Financial,3,NULL,Lec,MWF,0900-0950,LUTR 264,"Kugel, Jonathan",0,Closed,2022,Spring
8958,ACCT 201,2,Prin of Account I: Financial,3,NULL,Lec,MWF,1000-1050,LUTR 142,"Staff, CNU",0,Closed,2022,Spring
